,parent,child,lambda_val,child_size
14249,17450,15233,5.09433962264151,1
14250,17450,15444,5.09433962264151,1
14251,17447,13887,5.046728971962617,1
14252,17446,15389,5.046728971962617,1
14253,17446,15410,5.046728971962617,1
14254,17446,15538,5.046728971962617,1
14255,17446,15602,5.046728971962617,1
14256,17446,15692,5.046728971962617,1
14257,17426,3290,5.0,1
14258,17427,12018,5.0,1
14259,17433,13522,5.0,1
14260,17436,12808,4.954128440366972,1
14261,17413,10523,5.4,1
14262,17443,9985,5.4,1
14263,17438,10974,6.0,1
14264,17419,13678,5.454545454545455,1
14265,17449,13592,5.09433962264151,1
14266,17447,12162,5.046728971962617,1
14267,17426,3200,5.0,1
14268,17427,11891,5.0,1
14269,17427,12934,5.0,1
14270,17427,11787,5.0,1
14271,17427,11886,5.0,1
14272,17427,11960,5.0,1
14273,17433,13505,5.0,1
14274,17433,11660,5.0,1
14275,17436,12672,4.954128440366972,1
14276,17413,10383,5.4,1
14277,17443,10958,5.5102040816326525,1
14278,17438,9991,6.136363636363636,1
14279,17438,11218,6.136363636363636,1
14280,17419,14918,5.56701030927835,1
14281,17419,14945,5.56701030927835,1
14282,17449,13550,5.09433962264151,1
14283,17447,12323,5.046728971962617,1
14284,17426,2851,5.0,1
14285,17433,17451,5.0,6
14286,17433,17452,5.0,8
14287,17436,12415,4.954128440366972,1
14288,17413,9573,5.4,1
14289,17443,11548,5.56701030927835,1
14290,17443,11183,5.56701030927835,1
14291,17443,9883,5.56701030927835,1
14292,17443,10828,5.56701030927835,1
14293,17443,10934,5.56701030927835,1
14294,17443,10964,5.56701030927835,1
14295,17438,10446,6.206896551724138,1
14296,17419,14516,5.625,1
14297,17419,14878,5.625,1
14298,17419,15143,5.625,1
14299,17449,13523,5.09433962264151,1
14300,17447,12614,5.046728971962617,1
14301,17426,2661,5.0,1
14302,17426,2747,5.0,1
14303,17451,13391,5.0,1
14304,17452,11843,5.046728971962617,1
14305,17436,12186,4.954128440366972,1
14306,17436,12108,4.954128440366972,1
14307,17436,12070,4.954128440366972,1
14308,17436,12100,4.954128440366972,1
14309,17436,12369,4.954128440366972,1
14310,17413,11538,5.454545454545455,1
14311,17438,9711,6.352941176470588,1
14312,17419,17453,5.625,105
14313,17419,17454,5.625,62
14314,17449,13435,5.09433962264151,1
14315,17447,12707,5.046728971962617,1
14316,17426,2374,5.0,1
14317,17451,13139,5.0,1
14318,17451,12949,5.0,1
14319,17451,12821,5.0,1
14320,17451,12855,5.0,1
14321,17451,13485,5.0,1
14322,17452,12260,5.242718446601942,1
14323,17413,10092,5.5102040816326525,1
14324,17438,9490,6.666666666666667,1
14325,17453,14274,5.684210526315789,1
14326,17454,14252,5.684210526315789,1
14327,17449,17455,5.09433962264151,2869
14328,17449,17456,5.09433962264151,22
14329,17447,12775,5.046728971962617,1
14330,17426,2242,5.0,1
14331,17452,13314,5.294117647058823,1
14332,17413,10884,5.56701030927835,1
14333,17438,10940,6.835443037974684,1
14334,17453,13713,5.684210526315789,1
14335,17454,14432,5.74468085106383,1
14336,17455,4728,5.09433962264151,1
14337,17456,13210,5.09433962264151,1
14338,17447,13158,5.046728971962617,1
14339,17447,13166,5.046728971962617,1
14340,17447,13363,5.046728971962617,1
14341,17447,13365,5.046728971962617,1
14342,17447,13447,5.046728971962617,1
14343,17426,1960,5.0,1
14344,17452,12610,5.4,1
14345,17452,11729,5.4,1
14346,17452,11954,5.4,1
14347,17452,13250,5.4,1
14348,17452,13309,5.4,1
14349,17413,10287,5.625,1
14350,17413,10868,5.625,1
14351,17413,11230,5.625,1
14352,17438,10003,6.923076923076923,1
14353,17453,15390,5.806451612903226,1
14354,17454,15020,5.806451612903226,1
14355,17454,14636,5.806451612903226,1
14356,17454,14793,5.806451612903226,1
14357,17455,17457,5.09433962264151,2855
14358,17455,17458,5.09433962264151,13
14359,17456,13160,5.09433962264151,1
14360,17426,1954,5.0,1
14361,17413,10923,5.684210526315789,1
14362,17413,11037,5.684210526315789,1
14363,17413,11372,5.684210526315789,1
14364,17438,9501,7.199999999999999,1
14365,17453,15168,5.806451612903226,1
14366,17454,14051,5.806451612903226,1
14367,17457,17459,5.09433962264151,2846
14368,17457,17460,5.09433962264151,9
14369,17458,856,5.09433962264151,1
14370,17456,13129,5.09433962264151,1
14371,17426,1436,5.0,1
14372,17426,1402,5.0,1
14373,17426,1157,5.0,1
14374,17426,1305,5.0,1
14375,17426,1900,5.0,1
14376,17413,9603,5.684210526315789,1
14377,17438,9507,8.059701492537313,1
14378,17438,10135,8.059701492537313,1
14379,17438,10351,8.059701492537313,1
14380,17438,9771,8.059701492537313,1
14381,17438,9933,8.059701492537313,1
14382,17453,14231,5.869565217391305,1
14383,17453,15490,5.869565217391305,1
14384,17454,15603,5.869565217391305,1
14385,17459,17461,5.142857142857142,2837
14386,17459,17462,5.142857142857142,9
14387,17460,173,5.09433962264151,1
14388,17458,870,5.09433962264151,1
14389,17456,11665,5.09433962264151,1
14390,17456,5082,5.09433962264151,1
14391,17456,11635,5.09433962264151,1
14392,17413,10472,5.74468085106383,1
14393,17413,10799,5.74468085106383,1
14394,17453,15402,6.0,1
14395,17454,14855,5.934065934065934,1
14396,17454,14939,5.934065934065934,1
14397,17454,15495,5.934065934065934,1
14398,17461,13429,5.142857142857142,1
14399,17461,13578,5.142857142857142,1
14400,17462,13663,5.142857142857142,1
14401,17462,14021,5.142857142857142,1
14402,17460,290,5.09433962264151,1
14403,17460,359,5.09433962264151,1
14404,17458,1204,5.09433962264151,1
14405,17456,13095,5.09433962264151,1
14406,17413,10582,5.806451612903226,1
14407,17453,14805,6.067415730337079,1
14408,17454,15009,6.0,1
14409,17454,15559,6.0,1
14410,17461,13258,5.142857142857142,1
14411,17462,14201,5.142857142857142,1
14412,17462,14573,5.142857142857142,1
14413,17460,411,5.09433962264151,1
14414,17458,1264,5.09433962264151,1
14415,17456,11761,5.09433962264151,1
14416,17413,11583,5.869565217391305,1
14417,17453,14602,6.067415730337079,1
14418,17453,14704,6.067415730337079,1
14419,17454,14738,6.067415730337079,1
14420,17461,13206,5.142857142857142,1
14421,17462,15124,5.142857142857142,1
14422,17462,15405,5.142857142857142,1
14423,17462,15581,5.142857142857142,1
14424,17462,15451,5.142857142857142,1
14425,17462,15515,5.142857142857142,1
14426,17460,428,5.09433962264151,1
14427,17460,472,5.09433962264151,1
14428,17460,544,5.09433962264151,1
14429,17460,733,5.09433962264151,1
14430,17460,782,5.09433962264151,1
14431,17458,1606,5.09433962264151,1
14432,17456,13083,5.09433962264151,1
14433,17413,10217,5.869565217391305,1
14434,17453,13832,6.067415730337079,1
14435,17454,15324,6.067415730337079,1
14436,17461,13038,5.142857142857142,1
14437,17458,1914,5.09433962264151,1
14438,17456,13058,5.09433962264151,1
14439,17413,10098,5.934065934065934,1
14440,17413,11477,5.934065934065934,1
14441,17453,14501,6.136363636363636,1
14442,17454,15227,6.27906976744186,1
14443,17461,17463,5.142857142857142,2818
14444,17461,17464,5.142857142857142,14
14445,17458,2076,5.09433962264151,1
14446,17456,13031,5.09433962264151,1
14447,17413,17465,6.0,22
14448,17413,17466,6.0,6
14449,17453,14268,6.206896551724138,1
14450,17454,14843,6.27906976744186,1
14451,17463,12761,5.142857142857142,1
14452,17464,13032,5.1923076923076925,1
14453,17464,11646,5.1923076923076925,1
14454,17464,11832,5.1923076923076925,1
14455,17464,11860,5.1923076923076925,1
14456,17458,2378,5.09433962264151,1
14457,17456,12954,5.09433962264151,1
14458,17465,11512,6.136363636363636,1
14459,17466,10175,6.0,1
14460,17453,13762,6.27906976744186,1
14461,17454,14209,6.27906976744186,1
14462,17463,12635,5.142857142857142,1
14463,17464,12621,5.625,1
14464,17458,2689,5.09433962264151,1
14465,17458,2805,5.09433962264151,1
14466,17458,2929,5.09433962264151,1
14467,17458,3448,5.09433962264151,1
14468,17458,4331,5.09433962264151,1
14469,17456,12854,5.09433962264151,1
14470,17465,11069,6.136363636363636,1
14471,17466,11247,6.067415730337079,1
14472,17466,11434,6.067415730337079,1
14473,17466,9649,6.067415730337079,1
14474,17466,11152,6.067415730337079,1
14475,17466,10484,6.067415730337079,1
14476,17453,14374,6.27906976744186,1
14477,17454,13842,6.27906976744186,1
14478,17463,12343,5.142857142857142,1
14479,17464,13138,5.74468085106383,1
14480,17456,12833,5.09433962264151,1
14481,17465,10056,6.136363636363636,1
14482,17465,9609,6.136363636363636,1
14483,17453,14368,6.27906976744186,1
14484,17454,15031,6.428571428571429,1
14485,17454,15460,6.428571428571429,1
14486,17463,12249,5.142857142857142,1
14487,17463,12277,5.142857142857142,1
14488,17464,12138,5.934065934065934,1
14489,17456,12792,5.09433962264151,1
14490,17465,9766,6.206896551724138,1
14491,17465,9979,6.206896551724138,1
14492,17465,10675,6.206896551724138,1
14493,17453,15300,6.352941176470588,1
14494,17453,15454,6.352941176470588,1
14495,17454,13888,6.428571428571429,1
14496,17463,17467,5.142857142857142,2801
14497,17463,17468,5.142857142857142,12
14498,17464,13512,6.0,1
14499,17456,12783,5.09433962264151,1
14500,17465,11194,6.352941176470588,1
14501,17453,15294,6.428571428571429,1
14502,17454,15089,6.585365853658537,1
14503,17467,17469,5.142857142857142,2785
14504,17467,17470,5.142857142857142,16
14505,17468,12163,5.142857142857142,1
14506,17464,12228,6.0,1
14507,17456,12724,5.09433962264151,1
14508,17465,11114,6.352941176470588,1
14509,17453,15564,6.506024096385542,1
14510,17454,14619,6.666666666666667,1
14511,17469,2250,5.142857142857142,1
14512,17470,2332,5.142857142857142,1
14513,17468,12102,5.142857142857142,1
14514,17464,13293,6.067415730337079,1
14515,17464,13298,6.067415730337079,1
14516,17464,12698,6.067415730337079,1
14517,17464,12032,6.067415730337079,1
14518,17464,12984,6.067415730337079,1
14519,17456,12539,5.09433962264151,1
14520,17456,12275,5.09433962264151,1
14521,17456,12136,5.09433962264151,1
14522,17456,12144,5.09433962264151,1
14523,17456,12615,5.09433962264151,1
14524,17465,17471,6.352941176470588,7
14525,17465,17472,6.352941176470588,6
14526,17453,14989,6.585365853658537,1
14527,17453,14069,6.585365853658537,1
14528,17453,14980,6.585365853658537,1
14529,17454,14345,6.75,1
14530,17469,1939,5.142857142857142,1
14531,17470,2446,5.142857142857142,1
14532,17468,11939,5.142857142857142,1
14533,17471,10141,6.352941176470588,1
14534,17471,9825,6.352941176470588,1
14535,17471,10314,6.352941176470588,1
14536,17471,10811,6.352941176470588,1
14537,17471,10896,6.352941176470588,1
14538,17471,9836,6.352941176470588,1
14539,17471,11366,6.352941176470588,1
14540,17472,9661,6.835443037974684,1
14541,17453,14540,6.666666666666667,1
14542,17453,14816,6.666666666666667,1
14543,17454,15672,6.835443037974684,1
14544,17469,1729,5.142857142857142,1
14545,17470,4200,5.142857142857142,1
14546,17468,11899,5.142857142857142,1
14547,17472,11378,6.923076923076923,1
14548,17472,10805,6.923076923076923,1
14549,17472,9626,6.923076923076923,1
14550,17472,9672,6.923076923076923,1
14551,17472,10265,6.923076923076923,1
14552,17453,14930,6.75,1
14553,17454,13898,6.835443037974684,1
14554,17469,1476,5.142857142857142,1
14555,17470,4156,5.142857142857142,1
14556,17468,11897,5.142857142857142,1
14557,17453,13673,6.75,1
14558,17454,15553,7.012987012987012,1
14559,17469,1393,5.142857142857142,1
14560,17470,4068,5.142857142857142,1
14561,17468,11871,5.142857142857142,1
14562,17453,14715,6.835443037974684,1
14563,17454,14744,7.105263157894736,1
14564,17469,1277,5.142857142857142,1
14565,17470,3959,5.142857142857142,1
14566,17468,11769,5.142857142857142,1
14567,17453,15438,6.923076923076923,1
14568,17453,15469,6.923076923076923,1
14569,17454,15335,7.199999999999999,1
14570,17469,643,5.142857142857142,1
14571,17470,3912,5.142857142857142,1
14572,17468,11704,5.142857142857142,1
14573,17468,4963,5.142857142857142,1
14574,17468,4392,5.142857142857142,1
14575,17468,4575,5.142857142857142,1
14576,17468,11751,5.142857142857142,1
14577,17453,15045,6.923076923076923,1
14578,17454,15160,7.199999999999999,1
14579,17469,608,5.142857142857142,1
14580,17470,3514,5.142857142857142,1
14581,17453,14027,6.923076923076923,1
14582,17454,14872,7.199999999999999,1
14583,17469,380,5.142857142857142,1
14584,17470,3313,5.142857142857142,1
14585,17453,13718,6.923076923076923,1
14586,17454,14341,7.199999999999999,1
14587,17469,236,5.142857142857142,1
14588,17470,3182,5.142857142857142,1
14589,17453,14078,7.105263157894736,1
14590,17454,14766,7.397260273972603,1
14591,17469,17473,5.1923076923076925,2729
14592,17469,17474,5.1923076923076925,46
14593,17470,3125,5.142857142857142,1
14594,17453,17475,7.105263157894736,65
14595,17453,17476,7.105263157894736,6
14596,17454,15050,7.5,1
14597,17473,2244,5.1923076923076925,1
14598,17473,2348,5.1923076923076925,1
14599,17474,2362,5.1923076923076925,1
14600,17470,3036,5.142857142857142,1
14601,17470,2970,5.142857142857142,1
14602,17470,2472,5.142857142857142,1
14603,17470,2726,5.142857142857142,1
14604,17470,3045,5.142857142857142,1
14605,17475,14145,7.105263157894736,1
14606,17476,15365,7.199999999999999,1
14607,17476,14890,7.199999999999999,1
14608,17476,15278,7.199999999999999,1
14609,17476,14614,7.199999999999999,1
14610,17476,15231,7.199999999999999,1
14611,17476,15520,7.199999999999999,1
14612,17454,13983,7.5,1
14613,17473,17477,5.1923076923076925,2719
14614,17473,17478,5.1923076923076925,8
14615,17474,2544,5.1923076923076925,1
14616,17475,14950,7.199999999999999,1
14617,17454,13707,7.605633802816902,1
14618,17477,181,5.1923076923076925,1
14619,17478,306,5.1923076923076925,1
14620,17474,2635,5.1923076923076925,1
14621,17474,2801,5.1923076923076925,1
14622,17475,14750,7.297297297297297,1
14623,17475,14935,7.297297297297297,1
14624,17475,15120,7.297297297297297,1
14625,17475,15416,7.297297297297297,1
14626,17454,15055,7.714285714285714,1
14627,17477,17479,5.242718446601942,2701
14628,17477,17480,5.242718446601942,17
14629,17478,332,5.1923076923076925,1
14630,17474,17481,5.1923076923076925,25
14631,17474,17482,5.1923076923076925,17
14632,17475,13922,7.397260273972603,1
14633,17454,15548,7.82608695652174,1
14634,17479,13394,5.242718446601942,1
14635,17480,13410,5.242718446601942,1
14636,17480,13515,5.242718446601942,1
14637,17478,792,5.1923076923076925,1
14638,17481,2849,5.1923076923076925,1
14639,17482,17483,5.1923076923076925,9
14640,17482,17484,5.1923076923076925,8
14641,17475,15154,7.5,1
14642,17475,15666,7.5,1
14643,17454,17485,7.82608695652174,11
14644,17454,17486,7.82608695652174,13
14645,17479,12960,5.242718446601942,1
14646,17480,13940,5.242718446601942,1
14647,17478,1573,5.1923076923076925,1
14648,17478,1699,5.1923076923076925,1
14649,17478,1795,5.1923076923076925,1
14650,17478,2187,5.1923076923076925,1
14651,17478,2189,5.1923076923076925,1
14652,17481,3232,5.1923076923076925,1
14653,17483,13824,5.1923076923076925,1
14654,17484,14599,5.1923076923076925,1
14655,17475,15006,7.605633802816902,1
14656,17485,14450,7.82608695652174,1
14657,17486,15347,7.82608695652174,1
14658,17479,12865,5.242718446601942,1
14659,17480,14079,5.242718446601942,1
14660,17481,17487,5.1923076923076925,10
14661,17481,17488,5.1923076923076925,13
14662,17483,13806,5.1923076923076925,1
14663,17484,14289,5.1923076923076925,1
14664,17475,13967,7.605633802816902,1
14665,17475,14422,7.605633802816902,1
14666,17475,14901,7.605633802816902,1
14667,17485,14112,7.82608695652174,1
14668,17486,14090,7.941176470588236,1
14669,17486,14407,7.941176470588236,1
14670,17479,11952,5.242718446601942,1
14671,17480,14418,5.242718446601942,1
14672,17480,14502,5.242718446601942,1
14673,17487,11967,5.1923076923076925,1
14674,17488,17489,5.1923076923076925,8
14675,17488,17490,5.1923076923076925,5
14676,17483,13687,5.1923076923076925,1
14677,17484,14223,5.1923076923076925,1
14678,17475,14468,7.714285714285714,1
14679,17475,15422,7.714285714285714,1
14680,17485,13758,7.82608695652174,1
14681,17486,15543,8.059701492537313,1
14682,17479,12848,5.242718446601942,1
14683,17480,15675,5.242718446601942,1
14684,17487,11921,5.1923076923076925,1
14685,17489,12784,5.1923076923076925,1
14686,17490,12863,5.1923076923076925,1
14687,17490,13079,5.1923076923076925,1
14688,17490,12151,5.1923076923076925,1
14689,17490,13237,5.1923076923076925,1
14690,17490,13319,5.1923076923076925,1
14691,17483,13635,5.1923076923076925,1
14692,17484,14149,5.1923076923076925,1
14693,17484,14142,5.1923076923076925,1
14694,17484,14064,5.1923076923076925,1
14695,17484,14089,5.1923076923076925,1
14696,17484,14212,5.1923076923076925,1
14697,17475,14693,7.941176470588236,1
14698,17475,15384,7.941176470588236,1
14699,17485,13690,7.941176470588236,1
14700,17486,15060,8.4375,1
14701,17479,12762,5.242718446601942,1
14702,17480,14521,5.242718446601942,1
14703,17487,11866,5.1923076923076925,1
14704,17489,12735,5.1923076923076925,1
14705,17483,13525,5.1923076923076925,1
14706,17483,13483,5.1923076923076925,1
14707,17483,13439,5.1923076923076925,1
14708,17483,13472,5.1923076923076925,1
14709,17483,13559,5.1923076923076925,1
14710,17475,14568,7.941176470588236,1
14711,17485,14107,8.4375,1
14712,17486,14884,8.852459016393443,1
14713,17479,12619,5.242718446601942,1
14714,17479,12625,5.242718446601942,1
14715,17480,14729,5.242718446601942,1
14716,17487,4907,5.1923076923076925,1
14717,17489,12728,5.1923076923076925,1
14718,17475,15448,8.059701492537313,1
14719,17485,15353,8.852459016393443,1
14720,17486,14258,8.852459016393443,1
14721,17479,17491,5.242718446601942,2688
14722,17479,17492,5.242718446601942,5
14723,17480,15568,5.242718446601942,1
14724,17487,4473,5.1923076923076925,1
14725,17489,12238,5.1923076923076925,1
14726,17489,12134,5.1923076923076925,1
14727,17489,12096,5.1923076923076925,1
14728,17489,12111,5.1923076923076925,1
14729,17489,12467,5.1923076923076925,1
14730,17475,15241,8.059701492537313,1
14731,17485,15183,9.310344827586206,1
14732,17485,14176,9.310344827586206,1
14733,17485,15306,9.310344827586206,1
14734,17485,13696,9.310344827586206,1
14735,17485,14720,9.310344827586206,1
14736,17486,15341,9.310344827586206,1
14737,17491,17493,5.242718446601942,2673
14738,17491,17494,5.242718446601942,15
14739,17492,12484,5.242718446601942,1
14740,17492,12413,5.242718446601942,1
14741,17492,12196,5.242718446601942,1
14742,17492,12383,5.242718446601942,1
14743,17492,12572,5.242718446601942,1
14744,17480,15525,5.242718446601942,1
14745,17480,14821,5.242718446601942,1
14746,17480,15042,5.242718446601942,1
14747,17480,14692,5.242718446601942,1
14748,17480,13948,5.242718446601942,1
14749,17480,14455,5.242718446601942,1
14750,17480,12390,5.242718446601942,1
14751,17487,3901,5.1923076923076925,1
14752,17487,3588,5.1923076923076925,1
14753,17487,3727,5.1923076923076925,1
14754,17487,3949,5.1923076923076925,1
14755,17487,4082,5.1923076923076925,1
14756,17475,15618,8.181818181818182,1
14757,17486,14263,10.0,1
14758,17486,14182,10.0,1
14759,17486,14444,10.0,1
14760,17486,15512,10.0,1
14761,17486,14799,10.0,1
14762,17493,2844,5.242718446601942,1
14763,17493,3087,5.242718446601942,1
14764,17494,3337,5.242718446601942,1
14765,17475,14292,8.181818181818182,1
14766,17493,2427,5.242718446601942,1
14767,17494,4013,5.242718446601942,1
14768,17475,14647,8.307692307692308,1
14769,17493,2351,5.242718446601942,1
14770,17494,12152,5.242718446601942,1
14771,17475,13799,8.307692307692308,1
14772,17493,2161,5.242718446601942,1
14773,17494,11982,5.242718446601942,1
14774,17475,14837,8.4375,1
14775,17493,1756,5.242718446601942,1
14776,17494,11682,5.242718446601942,1
14777,17475,14199,8.709677419354838,1
14778,17493,1641,5.242718446601942,1
14779,17494,11668,5.242718446601942,1
14780,17475,15654,8.852459016393443,1
14781,17493,1504,5.242718446601942,1
14782,17494,11649,5.242718446601942,1
14783,17475,15585,8.852459016393443,1
14784,17493,1404,5.242718446601942,1
14785,17494,11621,5.242718446601942,1
14786,17475,14397,8.852459016393443,1
14787,17493,1028,5.242718446601942,1
14788,17494,5140,5.242718446601942,1
14789,17475,14788,9.0,1
14790,17475,15221,9.0,1
14791,17493,577,5.242718446601942,1
14792,17494,4779,5.242718446601942,1
14793,17475,14974,9.152542372881355,1
14794,17475,13821,9.152542372881355,1
14795,17475,14084,9.152542372881355,1
14796,17493,962,5.242718446601942,1
14797,17494,4704,5.242718446601942,1
14798,17494,4204,5.242718446601942,1
14799,17494,4076,5.242718446601942,1
14800,17494,4114,5.242718446601942,1
14801,17494,4764,5.242718446601942,1
14802,17475,15125,9.310344827586206,1
14803,17493,479,5.242718446601942,1
14804,17475,14535,9.310344827586206,1
14805,17493,430,5.242718446601942,1
14806,17475,13949,9.473684210526315,1
14807,17493,226,5.242718446601942,1
14808,17475,15660,9.642857142857142,1
14809,17493,218,5.242718446601942,1
14810,17475,15131,9.818181818181818,1
14811,17493,130,5.242718446601942,1
14812,17475,14006,9.818181818181818,1
14813,17493,17495,5.294117647058823,2643
14814,17493,17496,5.294117647058823,13
14815,17475,13955,9.818181818181818,1
14816,17495,13558,5.294117647058823,1
14817,17496,13626,5.294117647058823,1
14818,17496,13697,5.294117647058823,1
14819,17475,14022,10.0,1
14820,17475,14557,10.0,1
14821,17475,14896,10.0,1
14822,17495,13527,5.294117647058823,1
14823,17496,13731,5.294117647058823,1
14824,17496,13838,5.294117647058823,1
14825,17496,13843,5.294117647058823,1
14826,17496,13905,5.294117647058823,1
14827,17475,14303,10.0,1
14828,17495,13451,5.294117647058823,1
14829,17496,15960,5.294117647058823,1
14830,17475,14462,10.384615384615385,1
14831,17495,13445,5.294117647058823,1
14832,17496,15556,5.294117647058823,1
14833,17475,14662,11.020408163265305,1
14834,17475,14699,11.020408163265305,1
14835,17475,15289,11.020408163265305,1
14836,17495,13189,5.294117647058823,1
14837,17496,14672,5.294117647058823,1
14838,17496,14575,5.294117647058823,1
14839,17496,14363,5.294117647058823,1
14840,17496,14415,5.294117647058823,1
14841,17496,15255,5.294117647058823,1
14842,17475,14150,11.020408163265305,1
14843,17495,13147,5.294117647058823,1
14844,17475,13989,11.020408163265305,1
14845,17495,13052,5.294117647058823,1
14846,17475,14591,11.25,1
14847,17495,17497,5.294117647058823,2618
14848,17495,17498,5.294117647058823,18
14849,17475,14964,11.25,1
14850,17497,3618,5.294117647058823,1
14851,17497,3415,5.294117647058823,1
14852,17497,2887,5.294117647058823,1
14853,17497,3194,5.294117647058823,1
14854,17498,12887,5.294117647058823,1
14855,17475,17499,11.48936170212766,7
14856,17475,17500,11.48936170212766,5
14857,17497,17501,5.294117647058823,2604
14858,17497,17502,5.294117647058823,10
14859,17498,12649,5.294117647058823,1
14860,17499,15262,12.0,1
14861,17500,15408,11.48936170212766,1
14862,17500,13977,11.48936170212766,1
14863,17500,15098,11.48936170212766,1
14864,17500,13779,11.48936170212766,1
14865,17500,13827,11.48936170212766,1
14866,17501,17503,5.346534653465347,2587
14867,17501,17504,5.346534653465347,17
14868,17502,288,5.294117647058823,1
14869,17498,12122,5.294117647058823,1
14870,17499,14101,13.5,1
14871,17503,17505,5.346534653465347,2546
14872,17503,17506,5.346534653465347,41
14873,17504,15566,5.346534653465347,1
14874,17502,455,5.294117647058823,1
14875,17498,12092,5.294117647058823,1
14876,17499,14225,13.846153846153847,1
14877,17499,14386,13.846153846153847,1
14878,17499,13973,13.846153846153847,1
14879,17499,14000,13.846153846153847,1
14880,17499,14417,13.846153846153847,1
14881,17505,17507,5.4,2508
14882,17505,17508,5.4,38
14883,17506,190,5.346534653465347,1
14884,17506,907,5.346534653465347,1
14885,17504,15535,5.346534653465347,1
14886,17502,572,5.294117647058823,1
14887,17498,11987,5.294117647058823,1
14888,17507,3568,5.4,1
14889,17508,3983,5.4,1
14890,17506,1070,5.346534653465347,1
14891,17504,13796,5.346534653465347,1
14892,17502,591,5.294117647058823,1
14893,17498,11734,5.294117647058823,1
14894,17507,3564,5.4,1
14895,17508,17509,5.4,5
14896,17508,17510,5.4,32
14897,17506,17511,5.346534653465347,27
14898,17506,17512,5.346534653465347,11
14899,17504,13835,5.346534653465347,1
14900,17502,610,5.294117647058823,1
14901,17498,5211,5.294117647058823,1
14902,17507,3427,5.4,1
14903,17509,4326,5.56701030927835,1
14904,17509,4807,5.56701030927835,1
14905,17509,4435,5.56701030927835,1
14906,17509,263,5.56701030927835,1
14907,17509,2195,5.56701030927835,1
14908,17510,5060,5.4,1
14909,17511,1211,5.346534653465347,1
14910,17511,1484,5.346534653465347,1
14911,17512,12674,5.346534653465347,1
14912,17504,13857,5.346534653465347,1
14913,17502,996,5.294117647058823,1
14914,17502,1114,5.294117647058823,1
14915,17502,1487,5.294117647058823,1
14916,17502,1647,5.294117647058823,1
14917,17502,2042,5.294117647058823,1
14918,17498,5142,5.294117647058823,1
14919,17498,5146,5.294117647058823,1
14920,17507,17513,5.4,2500
14921,17507,17514,5.4,5
14922,17510,5199,5.4,1
14923,17511,17515,5.346534653465347,15
14924,17511,17516,5.346534653465347,10
14925,17512,12191,5.346534653465347,1
14926,17504,13872,5.346534653465347,1
14927,17498,4886,5.294117647058823,1
14928,17513,17517,5.4,2492
14929,17513,17518,5.4,8
14930,17514,2425,5.4,1
14931,17514,2960,5.4,1
14932,17514,2453,5.4,1
14933,17514,2791,5.4,1
14934,17514,2858,5.4,1
14935,17510,11775,5.4,1
14936,17515,17519,5.346534653465347,5
14937,17515,17520,5.346534653465347,10
14938,17516,4665,5.346534653465347,1
14939,17512,12882,5.346534653465347,1
14940,17504,13928,5.346534653465347,1
14941,17498,4748,5.294117647058823,1
14942,17498,4884,5.294117647058823,1
14943,17517,392,5.4,1
14944,17517,595,5.4,1
14945,17518,632,5.4,1
14946,17510,11797,5.4,1
14947,17519,1501,5.346534653465347,1
14948,17519,1670,5.346534653465347,1
14949,17519,1998,5.346534653465347,1
14950,17519,1910,5.346534653465347,1
14951,17519,1987,5.346534653465347,1
14952,17520,2026,5.346534653465347,1
14953,17516,12526,5.346534653465347,1
14954,17516,12524,5.346534653465347,1
14955,17516,12261,5.346534653465347,1
14956,17516,12437,5.346534653465347,1
14957,17512,12914,5.346534653465347,1
14958,17504,14239,5.346534653465347,1
14959,17498,4742,5.294117647058823,1
14960,17517,17521,5.454545454545455,2484
14961,17517,17522,5.454545454545455,6
14962,17518,980,5.4,1
14963,17518,1380,5.4,1
14964,17510,17523,5.4,17
14965,17510,17524,5.4,11
14966,17520,2126,5.346534653465347,1
14967,17516,11932,5.346534653465347,1
14968,17516,11800,5.346534653465347,1
14969,17516,5065,5.346534653465347,1
14970,17516,11675,5.346534653465347,1
14971,17516,12195,5.346534653465347,1
14972,17512,13036,5.346534653465347,1
14973,17504,14295,5.346534653465347,1
14974,17498,4291,5.294117647058823,1
14975,17498,4214,5.294117647058823,1
14976,17498,3635,5.294117647058823,1
14977,17498,4109,5.294117647058823,1
14978,17498,4736,5.294117647058823,1
14979,17521,17525,5.454545454545455,2468
14980,17521,17526,5.454545454545455,16
14981,17522,15558,5.454545454545455,1
14982,17518,1386,5.4,1
14983,17518,1430,5.4,1
14984,17518,1677,5.4,1
14985,17518,1937,5.4,1
14986,17518,2271,5.4,1
14987,17523,17527,5.4,8
14988,17523,17528,5.4,9
14989,17524,14010,5.4,1
14990,17520,2562,5.346534653465347,1
14991,17512,13134,5.346534653465347,1
14992,17504,14484,5.346534653465347,1
14993,17525,17529,5.454545454545455,2400
14994,17525,17530,5.454545454545455,68
14995,17526,12568,5.454545454545455,1
14996,17522,12157,5.454545454545455,1
14997,17522,14506,5.454545454545455,1
14998,17522,15226,5.454545454545455,1
14999,17522,14842,5.454545454545455,1
15000,17522,14917,5.454545454545455,1
15001,17527,11791,5.4,1
15002,17528,13249,5.4,1
15003,17524,14100,5.4,1
15004,17520,2657,5.346534653465347,1
15005,17512,13148,5.346534653465347,1
15006,17512,13369,5.346534653465347,1
